tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,771
1,0,0,0,13440,0,0,0,0,0,0,644
2,0,0,0,0,0,0,0,0,0,0,654
3,0,0,0,1792,0,0,0,0,0,0,676
4,0,0,0,0,0,0,0,0,0,0,721
5,0,0,0,0,0,0,0,0,0,0,722
6,0,0,0,0,0,0,0,0,0,0,676
7,0,0,0,0,0,0,0,0,0,0,683
8,0,0,0,896,0,0,0,0,0,0,657
9,0,0,0,896,0,0,0,0,0,0,650
10,0,0,0,896,0,0,0,0,0,0,642
11,0,0,0,0,0,0,0,0,0,0,513
12,0,0,0,10752,0,0,0,0,0,0,634
13,0,0,0,0,0,0,0,0,0,0,594
14,0,0,0,1792,0,0,0,0,0,0,611
15,0,0,0,896,0,0,0,0,0,0,682
16,0,0,0,0,0,0,0,0,0,0,654
17,0,0,0,0,0,0,0,0,0,0,583
18,0,0,0,0,0,0,0,0,0,0,532
19,0,0,0,896,0,0,0,0,0,0,552
20,0,0,0,2688,0,0,0,0,0,0,448
21,0,0,0,0,0,0,0,0,0,0,565
22,0,0,0,0,0,0,0,0,0,0,530
23,0,0,0,896,0,0,0,0,0,0,560
24,0,0,0,896,0,0,0,0,0,0,556
25,0,0,0,896,0,0,0,0,0,0,597
26,0,0,0,896,0,0,0,0,0,0,542
27,0,0,0,896,0,0,0,0,0,0,571
28,0,0,0,0,0,0,0,0,0,0,548
29,0,0,0,0,0,0,0,0,0,0,598
30,0,0,0,896,0,0,0,0,0,0,478
31,0,0,0,896,0,0,0,0,0,0,550
32,0,0,0,0,0,0,0,0,0,0,556
33,0,0,0,0,0,0,0,0,0,0,547
34,0,0,0,0,0,0,0,0,0,0,683
35,0,0,0,0,0,0,0,0,0,0,621
36,1,1,1,1792,0,1,0,0,1,0,629
37,1,1,1,896,0,0,0,0,0,0,583
38,1,1,1,896,0,0,0,0,0,0,604
39,1,1,1,1792,0,0,0,0,0,0,652
40,1,1,1,0,0,0,0,0,0,0,627
41,3,3,3,8960,0,2,0,0,2,0,599
42,3,3,3,1792,0,0,0,0,0,0,662
43,3,3,3,0,0,0,0,0,0,0,746
44,3,3,3,0,0,0,0,0,0,0,656
45,3,3,3,0,0,0,0,0,0,0,643
46,3,3,3,10752,0,0,0,0,0,0,678
47,3,3,3,896,0,0,0,0,0,0,806
48,3,3,3,0,0,0,0,0,0,0,602
49,3,3,3,1792,0,0,0,0,0,0,753
50,3,3,3,896,0,0,0,0,0,0,821
51,3,3,3,0,0,0,0,0,0,0,717
52,3,3,3,0,0,0,0,0,0,0,1037
53,4,4,4,2688,0,1,0,0,1,0,1024
54,5,5,5,14336,0,1,0,0,1,0,846
55,5,5,5,8064,0,0,0,0,0,0,899
56,5,5,5,896,0,0,0,0,0,0,859
57,5,5,5,896,0,0,0,0,0,0,935
58,5,5,5,0,0,0,0,0,0,0,1067
59,5,5,5,0,0,0,0,0,0,0,1000
60,5,5,5,0,0,0,0,0,0,0,931
61,5,5,5,0,0,0,0,0,0,0,1010
62,5,5,5,1792,0,0,0,0,0,0,1017
63,6,6,6,1792,0,1,0,0,1,0,1030
64,6,6,6,0,0,0,0,0,0,0,1143
65,6,6,6,9856,0,0,0,0,0,0,1200
66,6,6,6,896,0,0,0,0,0,0,1365
67,7,7,7,5376,0,1,0,0,1,0,1265
68,7,7,7,0,0,0,0,0,0,0,1340
69,7,7,7,0,0,0,0,0,0,0,1189
70,7,7,7,896,0,0,0,0,0,0,1288
71,21,21,21,23296,0,14,0,0,14,0,1419
