tick,user,event
43,3406,aware
43,3406,evidence
43,3406,detect
44,8754,aware
44,8754,evidence
44,8754,detect
44,5896,aware
44,5896,evidence
44,5896,detect
44,11756,aware
44,11756,evidence
44,11756,detect
44,6419,aware
44,6419,evidence
44,6419,detect
44,8417,aware
44,8417,evidence
44,8417,detect
44,5368,aware
44,5368,evidence
44,5368,detect
44,10856,aware
44,10856,evidence
44,10856,detect
44,7515,aware
44,7515,evidence
44,7515,detect
44,11630,aware
44,11630,evidence
44,11630,detect
56,3033,aware
56,3033,evidence
56,3033,detect
56,3631,aware
56,3631,evidence
56,3631,detect
