tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,10752,0,0,0,0,0,0,872
1,0,0,0,1792,0,0,0,0,0,0,744
2,0,0,0,7168,0,0,0,0,0,0,878
3,0,0,0,1792,0,0,0,0,0,0,749
4,0,0,0,8960,0,0,0,0,0,0,822
5,0,0,0,15232,0,0,0,0,0,0,725
6,0,0,0,896,0,0,0,0,0,0,642
7,0,0,0,0,0,0,0,0,0,0,747
8,0,0,0,0,0,0,0,0,0,0,559
9,0,0,0,1792,0,0,0,0,0,0,726
10,0,0,0,1792,0,0,0,0,0,0,590
11,0,0,0,0,0,0,0,0,0,0,681
12,0,0,0,0,0,0,0,0,0,0,501
13,0,0,0,896,0,0,0,0,0,0,593
14,0,0,0,10752,0,0,0,0,0,0,481
15,0,0,0,0,0,0,0,0,0,0,489
16,0,0,0,0,0,0,0,0,0,0,621
17,0,0,0,0,0,0,0,0,0,0,540
18,0,0,0,896,0,0,0,0,0,0,529
19,0,0,0,896,0,0,0,0,0,0,477
20,0,0,0,0,0,0,0,0,0,0,582
21,0,0,0,0,0,0,0,0,0,0,460
22,0,0,0,0,0,0,0,0,0,0,479
23,0,0,0,0,0,0,0,0,0,0,394
24,0,0,0,1792,0,0,0,0,0,0,525
25,0,0,0,11648,0,0,0,0,0,0,615
26,0,0,0,896,0,0,0,0,0,0,556
27,0,0,0,11648,0,0,0,0,0,0,622
28,0,0,0,896,0,0,0,0,0,0,611
29,0,0,0,0,0,0,0,0,0,0,678
30,0,0,0,0,0,0,0,0,0,0,562
31,0,0,0,0,0,0,0,0,0,0,417
32,0,0,0,8064,0,0,0,0,0,0,627
33,0,0,0,0,0,0,0,0,0,0,503
34,0,0,0,896,0,0,0,0,0,0,513
35,0,0,0,0,0,0,0,0,0,0,639
36,0,0,0,896,0,0,0,0,0,0,576
37,0,0,0,0,0,0,0,0,0,0,501
38,0,0,0,896,0,0,0,0,0,0,549
39,2,2,2,10752,0,2,0,0,2,0,670
40,2,2,2,0,0,0,0,0,0,0,669
41,2,2,2,896,0,0,0,0,0,0,815
42,2,2,2,896,0,0,0,0,0,0,658
43,2,2,2,1792,0,0,0,0,0,0,648
44,2,2,2,896,0,0,0,0,0,0,693
45,2,2,2,896,0,0,0,0,0,0,549
46,2,2,2,13440,0,0,0,0,0,0,612
47,3,3,3,896,0,1,0,0,1,0,751
48,3,3,3,1792,0,0,0,0,0,0,784
49,12,12,12,21504,0,9,0,0,9,0,687
50,13,13,13,17024,0,1,0,0,1,0,811
51,14,14,14,10752,0,1,0,0,1,0,765
52,14,14,14,896,0,0,0,0,0,0,769
53,14,14,14,0,0,0,0,0,0,0,835
54,16,16,16,23296,0,2,0,0,2,0,957
55,16,16,16,896,0,0,0,0,0,0,853
56,16,16,16,1792,0,0,0,0,0,0,1088
57,16,16,16,896,0,0,0,0,0,0,920
58,16,16,16,1792,0,0,0,0,0,0,845
59,16,16,16,1792,0,0,0,0,0,0,911
60,16,16,16,1792,0,0,0,0,0,0,1011
61,18,18,18,11648,0,2,0,0,2,0,1110
62,18,18,18,1792,0,0,0,0,0,0,1115
63,18,18,18,4480,0,0,0,0,0,0,1333
64,18,18,18,10752,0,0,0,0,0,0,1103
65,18,18,18,2688,0,0,0,0,0,0,1264
66,19,19,19,17024,0,1,0,0,1,0,1051
67,19,19,19,896,0,0,0,0,0,0,1149
68,19,19,19,12544,0,0,0,0,0,0,1228
69,19,19,19,7168,0,0,0,0,0,0,1182
70,19,19,19,896,0,0,0,0,0,0,1403
71,20,20,20,2688,0,1,0,0,1,0,1637
