tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,2773,12000
1,0,0,0,0,0,0,0,0,0,0,2517,12000
2,0,0,0,0,0,0,0,0,0,0,2307,12000
3,0,0,0,6272,0,0,0,0,0,0,2320,12000
4,0,0,0,0,0,0,0,0,0,0,2392,12000
5,0,0,0,0,0,0,0,0,0,0,2459,12000
6,0,0,0,0,0,0,0,0,0,0,2169,12000
7,0,0,0,0,0,0,0,0,0,0,2027,12000
8,0,0,0,0,0,0,0,0,0,0,2281,12000
9,0,0,0,0,0,0,0,0,0,0,2057,12000
10,0,0,0,0,0,0,0,0,0,0,2217,12000
11,0,0,0,5376,0,0,0,0,0,0,1910,12000
12,0,0,0,8960,0,0,0,0,0,0,1995,10
13,0,0,0,10752,0,0,0,0,0,0,2022,22
14,0,0,0,0,0,0,0,0,0,0,2180,22
15,0,0,0,0,0,0,0,0,0,0,1880,22
16,0,0,0,0,0,0,0,0,0,0,1932,22
17,0,0,0,0,0,0,0,0,0,0,1856,22
18,0,0,0,0,0,0,0,0,0,0,1888,22
19,0,0,0,0,0,0,0,0,0,0,1786,22
20,0,0,0,0,0,0,0,0,0,0,1973,22
21,0,0,0,14336,0,0,0,0,0,0,1862,38
22,0,0,0,0,0,0,0,0,0,0,1756,38
23,0,0,0,0,0,0,0,0,0,0,1887,38
24,0,0,0,0,0,0,0,0,0,0,1802,0
25,0,0,0,0,0,0,0,0,0,0,1935,0
26,0,0,0,0,0,0,0,0,0,0,2134,0
27,0,0,0,0,0,0,0,0,0,0,1832,0
28,0,0,0,0,0,0,0,0,0,0,1882,0
29,0,0,0,0,0,0,0,0,0,0,1970,0
30,0,0,0,0,0,0,0,0,0,0,1843,0
31,0,0,0,0,0,0,0,0,0,0,2041,0
32,0,0,0,0,0,0,0,0,0,0,2006,0
33,0,0,0,0,0,0,0,0,0,0,1861,0
34,0,0,0,0,0,0,0,0,0,0,1964,0
35,0,0,0,0,0,0,0,0,0,0,2062,0
36,0,0,0,0,0,0,0,0,0,0,2253,0
37,0,0,0,0,0,0,0,0,0,0,2004,0
38,0,0,0,0,0,0,0,0,0,0,2228,0
39,0,0,0,0,0,0,0,0,0,0,2134,0
40,0,0,0,0,0,0,0,0,0,0,2222,0
41,0,0,0,0,0,0,0,0,0,0,2281,0
42,0,0,0,0,0,0,0,0,0,0,2113,0
43,0,0,0,0,0,0,0,0,0,0,2517,0
44,0,0,0,0,0,0,0,0,0,0,2599,0
45,0,0,0,8960,0,0,0,0,0,0,2347,10
46,0,0,0,0,0,0,0,0,0,0,2530,10
47,0,0,0,0,0,0,0,0,0,0,2637,10
48,0,0,0,0,0,0,0,0,0,0,2608,0
49,0,0,0,0,0,0,0,0,0,0,3011,0
50,0,0,0,0,0,0,0,0,0,0,2638,0
51,0,0,0,0,0,0,0,0,0,0,2833,0
52,0,0,0,4480,0,0,0,0,0,0,2925,5
53,0,0,0,0,0,0,0,0,0,0,3063,5
54,0,0,0,0,0,0,0,0,0,0,3107,5
55,0,0,0,0,0,0,0,0,0,0,3257,5
56,0,0,0,0,0,0,0,0,0,0,3448,5
57,0,0,0,0,0,0,0,0,0,0,3575,5
58,0,0,0,0,0,0,0,0,0,0,3832,5
59,0,0,0,0,0,0,0,0,0,0,3605,5
60,0,0,0,0,0,0,0,0,0,0,3751,0
61,0,0,0,8064,0,0,0,0,0,0,3737,9
62,0,0,0,0,0,0,0,0,0,0,4281,9
63,0,0,0,4480,0,0,0,0,0,0,3958,14
64,0,0,0,0,0,0,0,0,0,0,4189,14
65,0,0,0,0,0,0,0,0,0,0,4284,14
66,0,0,0,0,0,0,0,0,0,0,4040,14
67,1,1,1,6272,0,1,0,0,5,4,4569,15
68,1,1,1,13440,0,0,0,0,0,0,4627,30
69,1,1,1,0,0,0,0,0,0,0,4818,30
70,1,1,1,0,0,0,0,0,0,0,4686,30
71,1,1,1,0,0,0,0,0,0,0,4913,30
