tick,user,event
37,7631,aware
37,7631,evidence
37,7631,detect
38,3828,aware
38,3828,evidence
38,3828,detect
39,10571,aware
39,10571,evidence
39,10571,detect
41,55,aware
41,55,evidence
41,55,detect
44,8162,aware
44,8162,evidence
44,8162,detect
46,10947,aware
46,10947,evidence
46,10947,detect
50,2044,aware
50,2044,evidence
50,2044,detect
51,5047,aware
51,5047,evidence
51,5047,detect
51,9049,aware
51,9049,evidence
51,9049,detect
51,4614,aware
51,4614,evidence
51,4614,detect
51,4507,aware
51,4507,evidence
51,4507,detect
51,9393,aware
51,9393,evidence
51,9393,detect
51,8637,aware
51,8637,evidence
51,8637,detect
51,9979,aware
51,9979,evidence
51,9979,detect
51,11154,aware
51,11154,evidence
51,11154,detect
55,10424,aware
55,10424,evidence
55,10424,detect
55,7950,aware
55,7950,evidence
55,7950,detect
55,8512,aware
55,8512,evidence
55,8512,detect
55,6473,aware
55,6473,evidence
55,6473,detect
55,2419,aware
55,2419,evidence
55,2419,detect
55,6609,aware
55,6609,evidence
55,6609,detect
55,10015,aware
55,10015,evidence
55,10015,detect
55,9136,aware
55,9136,evidence
55,9136,detect
55,1991,aware
55,1991,evidence
55,1991,detect
55,8195,aware
55,8195,evidence
55,8195,detect
55,3383,aware
55,3383,evidence
55,3383,detect
55,4702,aware
55,4702,evidence
55,4702,detect
56,1969,aware
56,1969,evidence
56,1969,detect
57,6456,aware
57,6456,evidence
57,6456,detect
59,5908,aware
59,5908,evidence
59,5908,detect
63,9071,aware
63,9071,evidence
63,9071,detect
68,8144,aware
68,8144,evidence
68,8144,detect
69,5538,aware
69,5538,evidence
69,5538,detect
71,11161,aware
71,11161,evidence
71,11161,detect
71,5759,aware
71,5759,evidence
71,5759,detect
