tick,user,event
36,3223,aware
36,3223,evidence
36,3223,detect
36,714,aware
36,714,evidence
36,714,detect
36,6842,aware
36,6842,evidence
36,6842,detect
36,125,aware
36,125,evidence
36,125,detect
36,5922,aware
36,5922,evidence
36,5922,detect
36,3704,aware
36,3704,evidence
36,3704,detect
36,7045,aware
36,7045,evidence
36,7045,detect
36,719,aware
36,719,evidence
36,719,detect
36,6304,aware
36,6304,evidence
36,6304,detect
36,5901,aware
36,5901,evidence
36,5901,detect
36,98,aware
36,98,evidence
36,98,detect
