tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,912,12000
1,0,0,0,0,0,0,0,0,0,0,903,12000
2,0,0,0,896,0,0,0,0,0,0,854,12000
3,0,0,0,1792,0,0,0,0,0,0,915,12000
4,0,0,0,0,0,0,0,0,0,0,889,12000
5,0,0,0,1792,0,0,0,0,0,0,892,12000
6,0,0,0,0,0,0,0,0,0,0,845,12000
7,0,0,0,896,0,0,0,0,0,0,722,12000
8,0,0,0,0,0,0,0,0,0,0,809,12000
9,0,0,0,0,0,0,0,0,0,0,875,12000
10,0,0,0,0,0,0,0,0,0,0,741,12000
11,0,0,0,896,0,0,0,0,0,0,583,12000
12,0,0,0,0,0,0,0,0,0,0,724,0
13,0,0,0,0,0,0,0,0,0,0,617,0
14,0,0,0,896,0,0,0,0,0,0,684,2
15,0,0,0,1792,0,0,0,0,0,0,824,6
16,0,0,0,1792,0,0,0,0,0,0,824,10
17,0,0,0,0,0,0,0,0,0,0,619,10
18,0,0,0,896,0,0,0,0,0,0,684,12
19,0,0,0,896,0,0,0,0,0,0,579,14
20,0,0,0,11648,0,0,0,0,0,0,672,28
21,0,0,0,0,0,0,0,0,0,0,569,28
22,0,0,0,0,0,0,0,0,0,0,669,28
23,0,0,0,0,0,0,0,0,0,0,723,28
24,0,0,0,12544,0,0,0,0,0,0,807,14
25,0,0,0,0,0,0,0,0,0,0,613,14
26,0,0,0,0,0,0,0,0,0,0,741,14
27,0,0,0,0,0,0,0,0,0,0,696,14
28,0,0,0,11648,0,0,0,0,0,0,767,28
29,0,0,0,896,0,0,0,0,0,0,762,30
30,0,0,0,6272,0,0,0,0,0,0,792,37
31,0,0,0,0,0,0,0,0,0,0,815,37
32,0,0,0,0,0,0,0,0,0,0,710,37
33,0,0,0,8064,0,0,0,0,0,0,721,46
34,0,0,0,896,0,0,0,0,0,0,675,48
35,0,0,0,0,0,0,0,0,0,0,763,48
36,0,0,0,0,0,0,0,0,0,0,762,0
37,0,0,0,896,0,0,0,0,0,0,704,2
38,0,0,0,0,0,0,0,0,0,0,846,2
39,0,0,0,896,0,0,0,0,0,0,817,4
40,0,0,0,0,0,0,0,0,0,0,797,4
41,0,0,0,896,0,0,0,0,0,0,860,6
42,0,0,0,8960,0,0,0,0,0,0,775,19
43,0,0,0,896,0,0,0,0,0,0,851,21
44,0,0,0,0,0,0,0,0,0,0,844,21
45,0,0,0,8064,0,0,0,0,0,0,966,30
46,0,0,0,896,0,0,0,0,0,0,853,32
47,0,0,0,0,0,0,0,0,0,0,1017,32
48,0,0,0,896,0,0,0,0,0,0,1001,2
49,0,0,0,8960,0,0,0,0,0,0,1074,12
50,0,0,0,10752,0,0,0,0,0,0,1031,25
51,0,0,0,0,0,0,0,0,0,0,1097,25
52,0,0,0,0,0,0,0,0,0,0,986,25
53,0,0,0,22400,0,0,0,0,0,0,1017,52
54,0,0,0,8960,0,0,0,0,0,0,1063,63
55,0,0,0,9856,0,0,0,0,0,0,1206,77
56,0,0,0,0,0,0,0,0,0,0,1271,77
57,0,0,0,896,0,0,0,0,0,0,1110,79
58,0,0,0,896,0,0,0,0,0,0,1321,81
59,0,0,0,0,0,0,0,0,0,0,1127,81
60,0,0,0,9856,0,0,0,0,0,0,1465,12
61,0,0,0,12544,0,0,0,0,0,0,1371,29
62,0,0,0,0,0,0,0,0,0,0,1464,29
63,0,0,0,2688,0,0,0,0,0,0,1518,35
64,0,0,0,8064,0,0,0,0,0,0,1542,45
65,0,0,0,1792,0,0,0,0,0,0,1523,49
66,0,0,0,1792,0,0,0,0,0,0,1593,53
67,0,0,0,0,0,0,0,0,0,0,1599,53
68,1,1,1,9856,0,1,0,0,1,0,1503,65
69,1,1,1,2688,0,0,0,0,0,0,1525,71
70,1,1,1,8064,0,0,0,0,0,0,1772,81
71,1,1,1,8960,0,0,0,0,0,0,1780,91
