tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,932,12000
1,0,0,0,0,0,0,0,0,0,0,804,12000
2,0,0,0,0,0,0,0,0,0,0,873,12000
3,0,0,0,0,0,0,0,0,0,0,810,12000
4,0,0,0,0,0,0,0,0,0,0,915,12000
5,0,0,0,0,0,0,0,0,0,0,1001,12000
6,0,0,0,0,0,0,0,0,0,0,785,12000
7,0,0,0,0,0,0,0,0,0,0,952,12000
8,0,0,0,0,0,0,0,0,0,0,736,12000
9,0,0,0,896,0,0,0,0,0,0,820,12000
10,0,0,0,0,0,0,0,0,0,0,828,12000
11,0,0,0,0,0,0,0,0,0,0,620,12000
12,0,0,0,0,0,0,0,0,0,0,674,0
13,0,0,0,0,0,0,0,0,0,0,669,0
14,0,0,0,0,0,0,0,0,0,0,758,0
15,0,0,0,0,0,0,0,0,0,0,691,0
16,0,0,0,0,0,0,0,0,0,0,730,0
17,0,0,0,0,0,0,0,0,0,0,710,0
18,0,0,0,0,0,0,0,0,0,0,770,0
19,0,0,0,0,0,0,0,0,0,0,603,0
20,0,0,0,0,0,0,0,0,0,0,779,0
21,0,0,0,0,0,0,0,0,0,0,642,0
22,0,0,0,0,0,0,0,0,0,0,550,0
23,0,0,0,0,0,0,0,0,0,0,640,0
24,0,0,0,896,0,0,0,0,0,0,684,2
25,0,0,0,0,0,0,0,0,0,0,645,2
26,0,0,0,0,0,0,0,0,0,0,710,2
27,0,0,0,0,0,0,0,0,0,0,676,2
28,0,0,0,0,0,0,0,0,0,0,688,2
29,0,0,0,0,0,0,0,0,0,0,637,2
30,0,0,0,0,0,0,0,0,0,0,746,2
31,0,0,0,0,0,0,0,0,0,0,814,2
32,0,0,0,0,0,0,0,0,0,0,629,2
33,0,0,0,0,0,0,0,0,0,0,678,2
34,0,0,0,0,0,0,0,0,0,0,638,2
35,0,0,0,0,0,0,0,0,0,0,960,2
36,0,0,0,9856,0,0,0,0,0,0,682,12
37,0,0,0,0,0,0,0,0,0,0,888,12
38,0,0,0,0,0,0,0,0,0,0,759,12
39,0,0,0,0,0,0,0,0,0,0,847,12
40,0,0,0,0,0,0,0,0,0,0,713,12
41,0,0,0,0,0,0,0,0,0,0,822,12
42,0,0,0,0,0,0,0,0,0,0,785,12
43,0,0,0,0,0,0,0,0,0,0,871,12
44,0,0,0,896,0,0,0,0,0,0,858,14
45,0,0,0,0,0,0,0,0,0,0,840,14
46,0,0,0,0,0,0,0,0,0,0,987,14
47,0,0,0,0,0,0,0,0,0,0,828,14
48,0,0,0,0,0,0,0,0,0,0,1070,0
49,0,0,0,0,0,0,0,0,0,0,899,0
50,0,0,0,896,0,0,0,0,0,0,1056,2
51,0,0,0,0,0,0,0,0,0,0,911,2
52,0,0,0,0,0,0,0,0,0,0,1087,2
53,0,0,0,896,0,0,0,0,0,0,1117,4
54,0,0,0,0,0,0,0,0,0,0,994,4
55,0,0,0,0,0,0,0,0,0,0,1214,4
56,0,0,0,0,0,0,0,0,0,0,1200,4
57,0,0,0,0,0,0,0,0,0,0,1386,4
58,0,0,0,0,0,0,0,0,0,0,1230,4
59,0,0,0,0,0,0,0,0,0,0,1332,4
60,0,0,0,0,0,0,0,0,0,0,1404,0
61,0,0,0,0,0,0,0,0,0,0,1345,0
62,0,0,0,0,0,0,0,0,0,0,1493,0
63,0,0,0,0,0,0,0,0,0,0,1425,0
64,9,9,9,8960,0,9,0,0,9,0,1443,9
65,9,9,9,0,0,0,0,0,0,0,1453,9
66,9,9,9,0,0,0,0,0,0,0,1441,9
67,9,9,9,0,0,0,0,0,0,0,1649,9
68,9,9,9,0,0,0,0,0,0,0,1809,9
69,9,9,9,8960,0,0,0,0,0,0,1708,19
70,9,9,9,0,0,0,0,0,0,0,1780,19
71,9,9,9,0,0,0,0,0,0,0,1581,19
