tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,2671,12000
1,0,0,0,0,0,0,0,0,0,0,2515,12000
2,0,0,0,0,0,0,0,0,0,0,2512,12000
3,0,0,0,0,0,0,0,0,0,0,2464,12000
4,0,0,0,0,0,0,0,0,0,0,2242,12000
5,0,0,0,0,0,0,0,0,0,0,2268,12000
6,0,0,0,0,0,0,0,0,0,0,2444,12000
7,0,0,0,0,0,0,0,0,0,0,2237,12000
8,0,0,0,8064,0,0,0,0,0,0,2029,12000
9,0,0,0,0,0,0,0,0,0,0,2077,12000
10,0,0,0,0,0,0,0,0,0,0,2048,12000
11,0,0,0,0,0,0,0,0,0,0,1842,12000
12,0,0,0,10752,0,0,0,0,0,0,1885,12
13,0,0,0,0,0,0,0,0,0,0,1768,12
14,0,0,0,0,0,0,0,0,0,0,1768,12
15,0,0,0,7168,0,0,0,0,0,0,1816,20
16,0,0,0,0,0,0,0,0,0,0,1811,20
17,0,0,0,0,0,0,0,0,0,0,1783,20
18,0,0,0,0,0,0,0,0,0,0,1769,20
19,0,0,0,0,0,0,0,0,0,0,1770,20
20,0,0,0,0,0,0,0,0,0,0,1920,20
21,0,0,0,0,0,0,0,0,0,0,1868,20
22,0,0,0,0,0,0,0,0,0,0,1645,20
23,0,0,0,0,0,0,0,0,0,0,1868,20
24,0,0,0,0,0,0,0,0,0,0,1810,0
25,0,0,0,0,0,0,0,0,0,0,1679,0
26,0,0,0,0,0,0,0,0,0,0,1960,0
27,0,0,0,0,0,0,0,0,0,0,1529,0
28,0,0,0,0,0,0,0,0,0,0,1598,0
29,0,0,0,0,0,0,0,0,0,0,1762,0
30,0,0,0,0,0,0,0,0,0,0,1494,0
31,0,0,0,0,0,0,0,0,0,0,1690,0
32,0,0,0,0,0,0,0,0,0,0,1867,0
33,0,0,0,6272,0,0,0,0,0,0,1861,7
34,0,0,0,0,0,0,0,0,0,0,1967,7
35,0,0,0,0,0,0,0,0,0,0,1930,7
36,0,0,0,0,0,0,0,0,0,0,1819,0
37,0,0,0,0,0,0,0,0,0,0,2134,0
38,0,0,0,0,0,0,0,0,0,0,2016,0
39,0,0,0,0,0,0,0,0,0,0,2262,0
40,0,0,0,0,0,0,0,0,0,0,2014,0
41,2,2,2,7168,0,2,0,0,2,0,2116,6
42,2,2,2,0,0,0,0,0,0,0,2235,6
43,2,2,2,0,0,0,0,0,0,0,2167,6
44,2,2,2,0,0,0,0,0,0,0,2338,6
45,2,2,2,0,0,0,0,0,0,0,2296,6
46,2,2,2,0,0,0,0,0,0,0,2368,6
47,2,2,2,0,0,0,0,0,0,0,2156,6
48,2,2,2,0,0,0,0,0,0,0,2478,0
49,2,2,2,8960,0,0,0,0,0,0,2464,10
50,2,2,2,0,0,0,0,0,0,0,2625,10
51,2,2,2,0,0,0,0,0,0,0,2593,10
52,2,2,2,0,0,0,0,0,0,0,2738,10
53,2,2,2,0,0,0,0,0,0,0,2816,10
54,2,2,2,0,0,0,0,0,0,0,2980,10
55,2,2,2,0,0,0,0,0,0,0,3326,10
56,2,2,2,0,0,0,0,0,0,0,3128,10
57,2,2,2,0,0,0,0,0,0,0,3061,10
58,2,2,2,0,0,0,0,0,0,0,3320,10
59,2,2,2,0,0,0,0,0,0,0,3553,10
60,2,2,2,0,0,0,0,0,0,0,3498,0
61,2,2,2,4480,0,0,0,0,0,0,3956,5
62,3,3,3,896,0,1,0,0,1,0,3803,6
63,3,3,3,0,0,0,0,0,0,0,3734,6
64,3,3,3,9856,0,0,0,0,0,0,4033,17
65,3,3,3,0,0,0,0,0,0,0,4344,17
66,3,3,3,10752,0,0,0,0,0,0,4125,28
67,3,3,3,0,0,0,0,0,0,0,4458,28
68,3,3,3,0,0,0,0,0,0,0,4222,28
69,3,3,3,0,0,0,0,0,0,0,4246,28
70,3,3,3,11648,0,0,0,0,0,0,4616,41
71,3,3,3,10752,0,0,0,0,0,0,4994,53
