tick,user,event
39,8643,aware
39,8643,evidence
39,8643,detect
40,9321,aware
40,9321,evidence
40,9321,detect
53,4972,aware
53,4972,evidence
53,4972,detect
53,7302,aware
53,7302,evidence
53,7302,detect
53,7017,aware
53,7017,evidence
53,7017,detect
53,5046,aware
53,5046,evidence
53,5046,detect
53,8640,aware
53,8640,evidence
53,8640,detect
53,6839,aware
53,6839,evidence
53,6839,detect
53,6363,aware
53,6363,evidence
53,6363,detect
53,9685,aware
53,9685,evidence
53,9685,detect
53,3682,aware
53,3682,evidence
53,3682,detect
53,7477,aware
53,7477,evidence
53,7477,detect
53,1510,aware
53,1510,evidence
53,1510,detect
68,7332,aware
68,7332,evidence
68,7332,detect
69,10942,aware
69,10942,evidence
69,10942,detect
70,5357,aware
70,5357,evidence
70,5357,detect
