tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,985
1,0,0,0,1792,0,0,0,0,0,0,807
2,0,0,0,1792,0,0,0,0,0,0,797
3,0,0,0,0,0,0,0,0,0,0,630
4,0,0,0,0,0,0,0,0,0,0,959
5,0,0,0,0,0,0,0,0,0,0,946
6,0,0,0,0,0,0,0,0,0,0,911
7,0,0,0,0,0,0,0,0,0,0,779
8,0,0,0,0,0,0,0,0,0,0,868
9,0,0,0,0,0,0,0,0,0,0,897
10,0,0,0,0,0,0,0,0,0,0,907
11,0,0,0,0,0,0,0,0,0,0,755
12,0,0,0,896,0,0,0,0,0,0,813
13,0,0,0,0,0,0,0,0,0,0,687
14,0,0,0,0,0,0,0,0,0,0,702
15,0,0,0,896,0,0,0,0,0,0,780
16,0,0,0,0,0,0,0,0,0,0,683
17,0,0,0,896,0,0,0,0,0,0,754
18,0,0,0,0,0,0,0,0,0,0,682
19,0,0,0,0,0,0,0,0,0,0,684
20,0,0,0,896,0,0,0,0,0,0,802
21,0,0,0,0,0,0,0,0,0,0,497
22,0,0,0,0,0,0,0,0,0,0,629
23,0,0,0,896,0,0,0,0,0,0,697
24,0,0,0,896,0,0,0,0,0,0,714
25,0,0,0,896,0,0,0,0,0,0,672
26,0,0,0,1792,0,0,0,0,0,0,758
27,0,0,0,896,0,0,0,0,0,0,683
28,0,0,0,0,0,0,0,0,0,0,593
29,0,0,0,0,0,0,0,0,0,0,537
30,0,0,0,896,0,0,0,0,0,0,663
31,0,0,0,0,0,0,0,0,0,0,695
32,0,0,0,896,0,0,0,0,0,0,750
33,0,0,0,0,0,0,0,0,0,0,720
34,0,0,0,0,0,0,0,0,0,0,739
35,0,0,0,0,0,0,0,0,0,0,705
36,0,0,0,0,0,0,0,0,0,0,795
37,0,0,0,0,0,0,0,0,0,0,901
38,0,0,0,0,0,0,0,0,0,0,796
39,0,0,0,0,0,0,0,0,0,0,810
40,0,0,0,0,0,0,0,0,0,0,768
41,0,0,0,0,0,0,0,0,0,0,799
42,0,0,0,0,0,0,0,0,0,0,812
43,0,0,0,0,0,0,0,0,0,0,836
44,0,0,0,0,0,0,0,0,0,0,897
45,0,0,0,1792,0,0,0,0,0,0,852
46,0,0,0,0,0,0,0,0,0,0,978
47,0,0,0,0,0,0,0,0,0,0,931
48,0,0,0,0,0,0,0,0,0,0,1073
49,0,0,0,0,0,0,0,0,0,0,1005
50,0,0,0,0,0,0,0,0,0,0,968
51,0,0,0,0,0,0,0,0,0,0,972
52,0,0,0,0,0,0,0,0,0,0,1134
53,0,0,0,0,0,0,0,0,0,0,1015
54,0,0,0,0,0,0,0,0,0,0,1059
55,0,0,0,0,0,0,0,0,0,0,1240
56,0,0,0,896,0,0,0,0,0,0,1264
57,0,0,0,0,0,0,0,0,0,0,1184
58,0,0,0,0,0,0,0,0,0,0,1270
59,0,0,0,0,0,0,0,0,0,0,1283
60,0,0,0,0,0,0,0,0,0,0,1210
61,0,0,0,0,0,0,0,0,0,0,1233
62,0,0,0,0,0,0,0,0,0,0,1050
63,0,0,0,0,0,0,0,0,0,0,1189
64,0,0,0,0,0,0,0,0,0,0,1407
65,0,0,0,0,0,0,0,0,0,0,1494
66,0,0,0,896,0,0,0,0,0,0,1512
67,0,0,0,0,0,0,0,0,0,0,1349
68,0,0,0,0,0,0,0,0,0,0,1783
69,0,0,0,0,0,0,0,0,0,0,1694
70,0,0,0,896,0,0,0,0,0,0,1973
71,0,0,0,896,0,0,0,0,0,0,1686
