tick,user,event
36,3690,aware
36,3690,evidence
36,3690,detect
36,1659,aware
36,1659,evidence
36,1659,detect
43,5567,aware
43,5567,evidence
43,5567,detect
48,8306,aware
48,8306,evidence
48,8306,detect
51,11999,aware
51,11999,evidence
51,11999,detect
53,4456,aware
53,4456,evidence
53,4456,detect
53,1650,aware
53,1650,evidence
53,1650,detect
53,10067,aware
53,10067,evidence
53,10067,detect
53,1849,aware
53,1849,evidence
53,1849,detect
53,10300,aware
53,10300,evidence
53,10300,detect
53,4903,aware
53,4903,evidence
53,4903,detect
53,399,aware
53,399,evidence
53,399,detect
53,1973,aware
53,1973,evidence
53,1973,detect
53,8138,aware
53,8138,evidence
53,8138,detect
59,4226,aware
59,4226,evidence
59,4226,detect
63,8007,aware
63,8007,evidence
63,8007,detect
63,2838,aware
63,2838,evidence
63,2838,detect
65,11791,aware
65,11791,evidence
65,11791,detect
65,11167,aware
65,11167,evidence
65,11167,detect
67,11992,aware
67,11992,evidence
67,11992,detect
68,10900,aware
68,10900,evidence
68,10900,detect
69,7465,aware
69,7465,evidence
69,7465,detect
70,3762,aware
70,3762,evidence
70,3762,detect
71,11689,aware
71,11689,evidence
71,11689,detect
71,7474,aware
71,7474,evidence
71,7474,detect
71,5686,aware
71,5686,evidence
71,5686,detect
71,11266,aware
71,11266,evidence
71,11266,detect
71,1376,aware
71,1376,evidence
71,1376,detect
71,7650,aware
71,7650,evidence
71,7650,detect
