tick,user,event
42,2404,aware
42,2404,evidence
42,2404,detect
54,619,aware
54,619,evidence
54,619,detect
65,10017,aware
65,10017,evidence
65,10017,detect
65,5158,aware
65,5158,evidence
65,5158,detect
65,2646,aware
65,2646,evidence
65,2646,detect
65,1355,aware
65,1355,evidence
65,1355,detect
65,8904,aware
65,8904,evidence
65,8904,detect
66,8814,aware
66,8814,evidence
66,8814,detect
