tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,896,0,0,0,0,0,0,922,12000
1,0,0,0,0,0,0,0,0,0,0,942,12000
2,0,0,0,0,0,0,0,0,0,0,972,12000
3,0,0,0,896,0,0,0,0,0,0,950,12000
4,0,0,0,896,0,0,0,0,0,0,826,12000
5,0,0,0,0,0,0,0,0,0,0,647,12000
6,0,0,0,0,0,0,0,0,0,0,843,12000
7,0,0,0,0,0,0,0,0,0,0,739,12000
8,0,0,0,896,0,0,0,0,0,0,888,12000
9,0,0,0,0,0,0,0,0,0,0,615,12000
10,0,0,0,11648,0,0,0,0,0,0,760,12000
11,0,0,0,896,0,0,0,0,0,0,660,12000
12,0,0,0,896,0,0,0,0,0,0,652,2
13,0,0,0,896,0,0,0,0,0,0,742,4
14,0,0,0,896,0,0,0,0,0,0,654,6
15,0,0,0,896,0,0,0,0,0,0,619,8
16,0,0,0,7168,0,0,0,0,0,0,777,16
17,0,0,0,896,0,0,0,0,0,0,709,18
18,0,0,0,0,0,0,0,0,0,0,713,18
19,0,0,0,896,0,0,0,0,0,0,616,20
20,0,0,0,0,0,0,0,0,0,0,616,20
21,0,0,0,0,0,0,0,0,0,0,606,20
22,0,0,0,0,0,0,0,0,0,0,634,20
23,0,0,0,1792,0,0,0,0,0,0,652,24
24,0,0,0,896,0,0,0,0,0,0,559,2
25,0,0,0,0,0,0,0,0,0,0,730,2
26,0,0,0,0,0,0,0,0,0,0,558,2
27,0,0,0,0,0,0,0,0,0,0,615,2
28,0,0,0,0,0,0,0,0,0,0,636,2
29,0,0,0,0,0,0,0,0,0,0,720,2
30,0,0,0,0,0,0,0,0,0,0,670,2
31,0,0,0,896,0,0,0,0,0,0,802,4
32,0,0,0,896,0,0,0,0,0,0,575,6
33,0,0,0,1792,0,0,0,0,0,0,738,10
34,0,0,0,1792,0,0,0,0,0,0,684,14
35,0,0,0,0,0,0,0,0,0,0,572,14
36,0,0,0,896,0,0,0,0,0,0,657,2
37,0,0,0,0,0,0,0,0,0,0,766,2
38,0,0,0,896,0,0,0,0,0,0,721,4
39,0,0,0,896,0,0,0,0,0,0,757,6
40,0,0,0,0,0,0,0,0,0,0,717,6
41,1,1,1,896,0,1,0,0,1,0,816,7
42,1,1,1,896,0,0,0,0,0,0,751,9
43,1,1,1,0,0,0,0,0,0,0,725,9
44,1,1,1,896,0,0,0,0,0,0,960,11
45,1,1,1,0,0,0,0,0,0,0,858,11
46,1,1,1,0,0,0,0,0,0,0,901,11
47,1,1,1,896,0,0,0,0,0,0,961,13
48,1,1,1,5376,0,0,0,0,0,0,1069,7
49,1,1,1,7168,0,0,0,0,0,0,973,15
50,1,1,1,896,0,0,0,0,0,0,1054,17
51,1,1,1,0,0,0,0,0,0,0,910,17
52,1,1,1,0,0,0,0,0,0,0,1066,17
53,1,1,1,896,0,0,0,0,0,0,1088,19
54,1,1,1,0,0,0,0,0,0,0,1035,19
55,1,1,1,2688,0,0,0,0,0,0,1076,25
56,3,3,3,1792,0,2,0,0,2,0,1070,27
57,3,3,3,896,0,0,0,0,0,0,1183,29
58,3,3,3,896,0,0,0,0,0,0,1083,31
59,3,3,3,0,0,0,0,0,0,0,1292,31
60,3,3,3,0,0,0,0,0,0,0,1336,0
61,3,3,3,1792,0,0,0,0,0,0,1169,4
62,3,3,3,0,0,0,0,0,0,0,1338,4
63,3,3,3,0,0,0,0,0,0,0,1448,4
64,3,3,3,1792,0,0,0,0,0,0,1382,8
65,3,3,3,896,0,0,0,0,0,0,1516,10
66,3,3,3,2688,0,0,0,0,0,0,1299,16
67,3,3,3,0,0,0,0,0,0,0,1583,16
68,3,3,3,896,0,0,0,0,0,0,1602,18
69,3,3,3,896,0,0,0,0,0,0,1625,20
70,3,3,3,896,0,0,0,0,0,0,1722,22
71,3,3,3,1792,0,0,0,0,0,0,1672,26
