tick,user,event
38,9040,aware
38,9040,evidence
38,9040,detect
50,547,aware
50,547,evidence
50,547,detect
62,8690,aware
62,8690,evidence
62,8690,detect
62,5963,aware
62,5963,evidence
62,5963,detect
63,3045,aware
63,3045,evidence
63,3045,detect
64,4789,aware
64,4789,evidence
64,4789,detect
64,1118,aware
64,1118,evidence
64,1118,detect
64,304,aware
64,304,evidence
64,304,detect
65,3892,aware
65,3892,evidence
65,3892,detect
65,7884,aware
65,7884,evidence
65,7884,detect
65,7858,aware
65,7858,evidence
65,7858,detect
