tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,872
1,0,0,0,0,0,0,0,0,0,0,744
2,0,0,0,0,0,0,0,0,0,0,878
3,0,0,0,0,0,0,0,0,0,0,749
4,0,0,0,0,0,0,0,0,0,0,822
5,0,0,0,0,0,0,0,0,0,0,725
6,0,0,0,0,0,0,0,0,0,0,642
7,0,0,0,0,0,0,0,0,0,0,747
8,0,0,0,0,0,0,0,0,0,0,559
9,0,0,0,0,0,0,0,0,0,0,726
10,0,0,0,0,0,0,0,0,0,0,590
11,0,0,0,0,0,0,0,0,0,0,681
12,0,0,0,0,0,0,0,0,0,0,501
13,0,0,0,0,0,0,0,0,0,0,593
14,0,0,0,0,0,0,0,0,0,0,481
15,0,0,0,0,0,0,0,0,0,0,489
16,0,0,0,0,0,0,0,0,0,0,621
17,0,0,0,0,0,0,0,0,0,0,540
18,0,0,0,0,0,0,0,0,0,0,529
19,0,0,0,896,0,0,0,0,0,0,477
20,0,0,0,0,0,0,0,0,0,0,582
21,0,0,0,0,0,0,0,0,0,0,460
22,0,0,0,0,0,0,0,0,0,0,479
23,0,0,0,0,0,0,0,0,0,0,394
24,0,0,0,0,0,0,0,0,0,0,525
25,0,0,0,0,0,0,0,0,0,0,615
26,0,0,0,0,0,0,0,0,0,0,556
27,0,0,0,0,0,0,0,0,0,0,622
28,0,0,0,0,0,0,0,0,0,0,611
29,0,0,0,0,0,0,0,0,0,0,678
30,0,0,0,0,0,0,0,0,0,0,562
31,0,0,0,0,0,0,0,0,0,0,417
32,0,0,0,0,0,0,0,0,0,0,627
33,0,0,0,0,0,0,0,0,0,0,503
34,0,0,0,0,0,0,0,0,0,0,513
35,0,0,0,0,0,0,0,0,0,0,639
36,0,0,0,0,0,0,0,0,0,0,576
37,0,0,0,0,0,0,0,0,0,0,501
38,0,0,0,0,0,0,0,0,0,0,549
39,0,0,0,0,0,0,0,0,0,0,670
40,0,0,0,0,0,0,0,0,0,0,669
41,0,0,0,0,0,0,0,0,0,0,815
42,0,0,0,0,0,0,0,0,0,0,658
43,0,0,0,0,0,0,0,0,0,0,648
44,0,0,0,0,0,0,0,0,0,0,693
45,0,0,0,0,0,0,0,0,0,0,549
46,0,0,0,0,0,0,0,0,0,0,612
47,0,0,0,0,0,0,0,0,0,0,751
48,0,0,0,0,0,0,0,0,0,0,784
49,0,0,0,0,0,0,0,0,0,0,687
50,0,0,0,0,0,0,0,0,0,0,811
51,0,0,0,896,0,0,0,0,0,0,765
52,0,0,0,0,0,0,0,0,0,0,769
53,0,0,0,0,0,0,0,0,0,0,835
54,0,0,0,896,0,0,0,0,0,0,957
55,0,0,0,0,0,0,0,0,0,0,853
56,0,0,0,0,0,0,0,0,0,0,1088
57,0,0,0,0,0,0,0,0,0,0,920
58,0,0,0,896,0,0,0,0,0,0,845
59,0,0,0,0,0,0,0,0,0,0,911
60,0,0,0,0,0,0,0,0,0,0,1011
61,0,0,0,896,0,0,0,0,0,0,1110
62,0,0,0,0,0,0,0,0,0,0,1115
63,0,0,0,0,0,0,0,0,0,0,1333
64,0,0,0,896,0,0,0,0,0,0,1103
65,0,0,0,0,0,0,0,0,0,0,1264
66,0,0,0,0,0,0,0,0,0,0,1051
67,0,0,0,896,0,0,0,0,0,0,1149
68,0,0,0,0,0,0,0,0,0,0,1228
69,0,0,0,0,0,0,0,0,0,0,1182
70,0,0,0,0,0,0,0,0,0,0,1403
71,0,0,0,0,0,0,0,0,0,0,1637
