tick,user,event
36,3223,aware
36,3223,evidence
36,3223,detect
36,714,aware
36,714,evidence
36,714,detect
36,6842,aware
36,6842,evidence
36,6842,detect
36,125,aware
36,125,evidence
36,125,detect
36,5922,aware
36,5922,evidence
36,5922,detect
36,3704,aware
36,3704,evidence
36,3704,detect
36,7045,aware
36,7045,evidence
36,7045,detect
36,719,aware
36,719,evidence
36,719,detect
36,6304,aware
36,6304,evidence
36,6304,detect
36,5901,aware
36,5901,evidence
36,5901,detect
36,98,aware
36,98,evidence
36,98,detect
47,5702,aware
47,5702,evidence
47,5702,detect
47,7927,aware
47,7927,evidence
47,7927,detect
49,3086,aware
49,3086,evidence
49,3086,detect
50,7743,aware
50,7743,evidence
50,7743,detect
51,9592,aware
51,9592,evidence
51,9592,detect
58,8927,aware
58,8927,evidence
58,8927,detect
58,5821,aware
58,5821,evidence
58,5821,detect
61,11580,aware
61,11580,evidence
61,11580,detect
62,8823,aware
62,8823,evidence
62,8823,detect
69,8221,aware
69,8221,evidence
69,8221,detect
70,9473,aware
70,9473,evidence
70,9473,detect
