tick,user,event
42,6131,aware
42,6131,evidence
42,6131,detect
42,3329,aware
42,3329,evidence
42,3329,detect
42,153,aware
42,153,evidence
42,153,detect
43,5943,aware
43,5943,evidence
43,5943,detect
44,691,aware
44,691,evidence
44,691,detect
50,7216,aware
50,7216,evidence
50,7216,detect
51,5442,aware
51,5442,evidence
51,5442,detect
51,6120,aware
51,6120,evidence
51,6120,detect
52,10171,aware
52,10171,evidence
52,10171,detect
52,3119,aware
52,3119,evidence
52,3119,detect
53,49,aware
53,49,evidence
53,49,detect
55,3224,aware
55,3224,evidence
55,3224,detect
58,3392,aware
58,3392,evidence
58,3392,detect
59,485,aware
59,485,evidence
59,485,detect
61,8124,aware
61,8124,evidence
61,8124,detect
64,7271,aware
64,7271,evidence
64,7271,detect
65,3597,aware
65,3597,evidence
65,3597,detect
65,11633,aware
65,11633,evidence
65,11633,detect
70,8812,aware
70,8812,evidence
70,8812,detect
