tick,user,event
50,8851,aware
50,8851,evidence
50,8851,detect
60,8846,aware
60,8846,evidence
60,8846,detect
65,7045,aware
65,7045,evidence
65,7045,detect
65,3346,aware
65,3346,evidence
65,3346,detect
65,5448,aware
65,5448,evidence
65,5448,detect
65,2247,aware
65,2247,evidence
65,2247,detect
65,11364,aware
65,11364,evidence
65,11364,detect
65,10719,aware
65,10719,evidence
65,10719,detect
65,2379,aware
65,2379,evidence
65,2379,detect
