tick,user,event
47,2693,aware
47,2693,evidence
47,2693,detect
47,5969,aware
47,5969,evidence
47,5969,detect
49,9706,aware
49,9706,evidence
49,9706,detect
50,8851,aware
50,8851,evidence
50,8851,detect
58,11263,aware
58,11263,evidence
58,11263,detect
60,8846,aware
60,8846,evidence
60,8846,detect
61,11794,aware
61,11794,evidence
61,11794,detect
64,2344,aware
64,2344,evidence
64,2344,detect
64,5863,aware
64,5863,evidence
64,5863,detect
65,7045,aware
65,7045,evidence
65,7045,detect
65,3346,aware
65,3346,evidence
65,3346,detect
65,5448,aware
65,5448,evidence
65,5448,detect
65,2247,aware
65,2247,evidence
65,2247,detect
65,11364,aware
65,11364,evidence
65,11364,detect
65,10719,aware
65,10719,evidence
65,10719,detect
65,2379,aware
65,2379,evidence
65,2379,detect
71,10412,aware
71,10412,evidence
71,10412,detect
71,9373,aware
71,9373,evidence
71,9373,detect
