tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,1013,12000
1,0,0,0,128,0,0,0,0,0,0,926,12000
2,0,0,0,0,0,0,0,0,0,0,825,12000
3,0,0,0,128,0,0,0,0,0,0,901,12000
4,0,0,0,0,0,0,0,0,0,0,766,12000
5,0,0,0,128,0,0,0,0,0,0,934,12000
6,0,0,0,128,0,0,0,0,0,0,904,12000
7,0,0,0,0,0,0,0,0,0,0,858,12000
8,0,0,0,0,0,0,0,0,0,0,708,12000
9,0,0,0,0,0,0,0,0,0,0,687,12000
10,0,0,0,0,0,0,0,0,0,0,712,12000
11,0,0,0,0,0,0,0,0,0,0,700,12000
12,0,0,0,768,0,0,0,0,0,0,761,7
13,0,0,0,0,0,0,0,0,0,0,605,7
14,0,0,0,256,0,0,0,0,0,0,610,11
15,0,0,0,0,0,0,0,0,0,0,556,11
16,0,0,0,0,0,0,0,0,0,0,629,11
17,0,0,0,896,0,0,0,0,0,0,656,19
18,0,0,0,128,0,0,0,0,0,0,612,21
19,0,0,0,0,0,0,0,0,0,0,609,21
20,0,0,0,0,0,0,0,0,0,0,747,21
21,0,0,0,0,0,0,0,0,0,0,698,21
22,0,0,0,0,0,0,0,0,0,0,620,21
23,0,0,0,0,0,0,0,0,0,0,581,21
24,0,0,0,0,0,0,0,0,0,0,590,0
25,0,0,0,0,0,0,0,0,0,0,604,0
26,0,0,0,256,0,0,0,0,0,0,676,4
27,0,0,0,0,0,0,0,0,0,0,551,4
28,0,0,0,128,0,0,0,0,0,0,599,6
29,0,0,0,0,0,0,0,0,0,0,640,6
30,0,0,0,0,0,0,0,0,0,0,591,6
31,0,0,0,1152,0,0,0,0,0,0,588,16
32,0,0,0,0,0,0,0,0,0,0,644,16
33,0,0,0,1280,0,0,0,0,0,0,753,26
34,0,0,0,0,0,0,0,0,0,0,651,26
35,0,0,0,128,0,0,0,0,0,0,705,28
