tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,932,12000
1,0,0,0,896,0,0,0,0,0,0,804,12000
2,0,0,0,0,0,0,0,0,0,0,873,12000
3,0,0,0,896,0,0,0,0,0,0,810,12000
4,0,0,0,0,0,0,0,0,0,0,915,12000
5,0,0,0,0,0,0,0,0,0,0,1001,12000
6,0,0,0,0,0,0,0,0,0,0,785,12000
7,0,0,0,0,0,0,0,0,0,0,952,12000
8,0,0,0,0,0,0,0,0,0,0,736,12000
9,0,0,0,896,0,0,0,0,0,0,820,12000
10,0,0,0,0,0,0,0,0,0,0,828,12000
11,0,0,0,0,0,0,0,0,0,0,620,12000
12,0,0,0,896,0,0,0,0,0,0,674,2
13,0,0,0,0,0,0,0,0,0,0,669,2
14,0,0,0,0,0,0,0,0,0,0,758,2
15,0,0,0,0,0,0,0,0,0,0,691,2
16,0,0,0,0,0,0,0,0,0,0,730,2
17,0,0,0,0,0,0,0,0,0,0,710,2
18,0,0,0,0,0,0,0,0,0,0,770,2
19,0,0,0,0,0,0,0,0,0,0,603,2
20,0,0,0,0,0,0,0,0,0,0,779,2
21,0,0,0,0,0,0,0,0,0,0,642,2
22,0,0,0,0,0,0,0,0,0,0,550,2
23,0,0,0,0,0,0,0,0,0,0,640,2
24,0,0,0,896,0,0,0,0,0,0,684,2
25,0,0,0,0,0,0,0,0,0,0,645,2
26,0,0,0,0,0,0,0,0,0,0,710,2
27,0,0,0,0,0,0,0,0,0,0,676,2
28,0,0,0,0,0,0,0,0,0,0,688,2
29,0,0,0,0,0,0,0,0,0,0,637,2
30,0,0,0,0,0,0,0,0,0,0,746,2
31,0,0,0,0,0,0,0,0,0,0,814,2
32,0,0,0,0,0,0,0,0,0,0,629,2
33,0,0,0,0,0,0,0,0,0,0,678,2
34,0,0,0,0,0,0,0,0,0,0,638,2
35,0,0,0,0,0,0,0,0,0,0,960,2
36,0,0,0,9856,0,0,0,0,0,0,682,12
37,0,0,0,0,0,0,0,0,0,0,888,12
38,0,0,0,0,0,0,0,0,0,0,759,12
39,0,0,0,0,0,0,0,0,0,0,847,12
40,0,0,0,896,0,0,0,0,0,0,713,14
41,0,0,0,0,0,0,0,0,0,0,822,14
42,0,0,0,0,0,0,0,0,0,0,785,14
43,0,0,0,0,0,0,0,0,0,0,871,14
44,0,0,0,10752,0,0,0,0,0,0,858,28
45,0,0,0,0,0,0,0,0,0,0,840,28
46,0,0,0,0,0,0,0,0,0,0,987,28
47,0,0,0,0,0,0,0,0,0,0,828,28
48,0,0,0,896,0,0,0,0,0,0,1070,2
49,0,0,0,0,0,0,0,0,0,0,899,2
50,0,0,0,896,0,0,0,0,0,0,1056,4
51,0,0,0,0,0,0,0,0,0,0,911,4
52,2,2,2,12544,0,2,0,0,2,0,1087,17
53,2,2,2,896,0,0,0,0,0,0,1117,19
54,2,2,2,0,0,0,0,0,0,0,994,19
55,2,2,2,7168,0,0,0,0,0,0,1214,27
56,2,2,2,0,0,0,0,0,0,0,1200,27
57,2,2,2,0,0,0,0,0,0,0,1386,27
58,2,2,2,0,0,0,0,0,0,0,1230,27
59,2,2,2,896,0,0,0,0,0,0,1332,29
60,2,2,2,0,0,0,0,0,0,0,1404,0
61,2,2,2,896,0,0,0,0,0,0,1345,2
62,2,2,2,0,0,0,0,0,0,0,1493,2
63,2,2,2,0,0,0,0,0,0,0,1425,2
64,11,11,11,8960,0,9,0,0,9,0,1443,11
65,11,11,11,896,0,0,0,0,0,0,1453,13
66,11,11,11,0,0,0,0,0,0,0,1441,13
67,11,11,11,0,0,0,0,0,0,0,1649,13
68,11,11,11,1792,0,0,0,0,0,0,1809,17
69,11,11,11,8960,0,0,0,0,0,0,1708,27
70,11,11,11,0,0,0,0,0,0,0,1780,27
71,11,11,11,0,0,0,0,0,0,0,1581,27
