tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,896,0,0,0,0,0,0,940
1,0,0,0,896,0,0,0,0,0,0,919
2,0,0,0,2688,0,0,0,0,0,0,798
3,0,0,0,24192,0,0,0,0,0,0,964
4,0,0,0,3584,0,0,0,0,0,0,828
5,0,0,0,1792,0,0,0,0,0,0,862
6,0,0,0,3584,0,0,0,0,0,0,890
7,0,0,0,896,0,0,0,0,0,0,737
8,0,0,0,10752,0,0,0,0,0,0,783
9,0,0,0,18816,0,0,0,0,0,0,785
10,0,0,0,896,0,0,0,0,0,0,697
11,0,0,0,896,0,0,0,0,0,0,563
12,0,0,0,896,0,0,0,0,0,0,753
13,0,0,0,0,0,0,0,0,0,0,579
14,0,0,0,1792,0,0,0,0,0,0,785
15,0,0,0,1792,0,0,0,0,0,0,640
16,0,0,0,896,0,0,0,0,0,0,737
17,0,0,0,2688,0,0,0,0,0,0,638
18,0,0,0,0,0,0,0,0,0,0,630
19,0,0,0,2688,0,0,0,0,0,0,596
20,0,0,0,15232,0,0,0,0,0,0,624
21,0,0,0,0,0,0,0,0,0,0,579
22,0,0,0,1792,0,0,0,0,0,0,764
23,0,0,0,1792,0,0,0,0,0,0,591
24,0,0,0,16128,0,0,0,0,0,0,600
25,0,0,0,0,0,0,0,0,0,0,671
26,0,0,0,2688,0,0,0,0,0,0,752
27,0,0,0,0,0,0,0,0,0,0,689
28,0,0,0,0,0,0,0,0,0,0,645
29,0,0,0,896,0,0,0,0,0,0,618
30,0,0,0,896,0,0,0,0,0,0,693
31,0,0,0,3584,0,0,0,0,0,0,596
32,0,0,0,3584,0,0,0,0,0,0,765
33,0,0,0,5376,0,0,0,0,0,0,668
34,0,0,0,2688,0,0,0,0,0,0,703
35,0,0,0,1792,0,0,0,0,0,0,667
36,0,0,0,896,0,0,0,0,0,0,801
37,0,0,0,9856,0,0,0,0,0,0,647
38,2,2,2,12544,0,2,0,0,2,0,878
39,2,2,2,1792,0,0,0,0,0,0,897
40,2,2,2,0,0,0,0,0,0,0,639
41,3,3,3,8064,0,1,0,0,1,0,565
42,3,3,3,896,0,0,0,0,0,0,742
43,3,3,3,2688,0,0,0,0,0,0,902
44,3,3,3,6272,0,0,0,0,0,0,1048
45,3,3,3,0,0,0,0,0,0,0,947
46,3,3,3,0,0,0,0,0,0,0,918
47,3,3,3,896,0,0,0,0,0,0,1007
48,4,4,4,1792,0,1,0,0,1,0,1040
49,4,4,4,2688,0,0,0,0,0,0,912
50,4,4,4,896,0,0,0,0,0,0,1049
51,4,4,4,896,0,0,0,0,0,0,1198
52,4,4,4,11648,0,0,0,0,0,0,1093
53,4,4,4,896,0,0,0,0,0,0,927
54,4,4,4,10752,0,0,0,0,0,0,1159
55,4,4,4,13440,0,0,0,0,0,0,1101
56,4,4,4,12544,0,0,0,0,0,0,1178
57,4,4,4,2688,0,0,0,0,0,0,1237
58,4,4,4,896,0,0,0,0,0,0,1172
59,4,4,4,1792,0,0,0,0,0,0,1117
60,5,5,5,2688,0,1,0,0,1,0,1048
61,5,5,5,8960,0,0,0,0,0,0,1252
62,5,5,5,12544,0,0,0,0,0,0,1260
63,6,6,6,12544,0,1,0,0,1,0,1165
64,6,6,6,1792,0,0,0,0,0,0,1528
65,7,7,7,17920,0,1,0,0,1,0,1573
66,7,7,7,4480,0,0,0,0,0,0,1532
67,7,7,7,0,0,0,0,0,0,0,1527
68,7,7,7,896,0,0,0,0,0,0,1500
69,7,7,7,1792,0,0,0,0,0,0,1500
70,7,7,7,6272,0,0,0,0,0,0,1572
71,7,7,7,18816,0,0,0,0,0,0,1691
