tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,896,0,0,0,0,0,0,938
1,0,0,0,10752,0,0,0,0,0,0,993
2,0,0,0,896,0,0,0,0,0,0,822
3,0,0,0,3584,0,0,0,0,0,0,765
4,0,0,0,1792,0,0,0,0,0,0,748
5,0,0,0,1792,0,0,0,0,0,0,810
6,0,0,0,22400,0,0,0,0,0,0,840
7,0,0,0,10752,0,0,0,0,0,0,733
8,0,0,0,0,0,0,0,0,0,0,889
9,0,0,0,15232,0,0,0,0,0,0,733
10,0,0,0,896,0,0,0,0,0,0,860
11,0,0,0,14336,0,0,0,0,0,0,697
12,0,0,0,896,0,0,0,0,0,0,743
13,0,0,0,1792,0,0,0,0,0,0,708
14,0,0,0,896,0,0,0,0,0,0,663
15,0,0,0,896,0,0,0,0,0,0,665
16,0,0,0,1792,0,0,0,0,0,0,555
17,0,0,0,896,0,0,0,0,0,0,561
18,0,0,0,2688,0,0,0,0,0,0,671
19,0,0,0,8960,0,0,0,0,0,0,672
20,0,0,0,896,0,0,0,0,0,0,710
21,0,0,0,17024,0,0,0,0,0,0,609
22,0,0,0,0,0,0,0,0,0,0,714
23,0,0,0,27776,0,0,0,0,0,0,673
24,0,0,0,0,0,0,0,0,0,0,622
25,0,0,0,1792,0,0,0,0,0,0,533
26,0,0,0,1792,0,0,0,0,0,0,661
27,0,0,0,0,0,0,0,0,0,0,555
28,0,0,0,10752,0,0,0,0,0,0,673
29,0,0,0,896,0,0,0,0,0,0,655
30,0,0,0,896,0,0,0,0,0,0,590
31,0,0,0,12544,0,0,0,0,0,0,609
32,0,0,0,12544,0,0,0,0,0,0,655
33,0,0,0,10752,0,0,0,0,0,0,671
34,0,0,0,896,0,0,0,0,0,0,738
35,0,0,0,8960,0,0,0,0,0,0,708
36,0,0,0,1792,0,0,0,0,0,0,646
37,0,0,0,896,0,0,0,0,0,0,715
38,0,0,0,0,0,0,0,0,0,0,710
39,0,0,0,1792,0,0,0,0,0,0,806
40,0,0,0,11648,0,0,0,0,0,0,748
41,0,0,0,896,0,0,0,0,0,0,729
42,0,0,0,896,0,0,0,0,0,0,732
43,0,0,0,2688,0,0,0,0,0,0,756
44,0,0,0,1792,0,0,0,0,0,0,900
45,0,0,0,896,0,0,0,0,0,0,825
46,0,0,0,896,0,0,0,0,0,0,850
47,0,0,0,33152,0,0,0,0,0,0,1009
48,0,0,0,2688,0,0,0,0,0,0,949
49,0,0,0,896,0,0,0,0,0,0,1122
50,0,0,0,1792,0,0,0,0,0,0,883
51,1,1,1,4480,0,1,0,0,1,0,1003
52,1,1,1,17920,0,0,0,0,0,0,1135
53,1,1,1,2688,0,0,0,0,0,0,1119
54,1,1,1,13440,0,0,0,0,0,0,989
55,1,1,1,1792,0,0,0,0,0,0,959
56,2,2,2,3584,0,1,0,0,1,0,1236
57,2,2,2,896,0,0,0,0,0,0,1188
58,2,2,2,12544,0,0,0,0,0,0,1078
59,2,2,2,3584,0,0,0,0,0,0,1012
60,2,2,2,4480,0,0,0,0,0,0,1243
61,2,2,2,896,0,0,0,0,0,0,1167
62,2,2,2,4480,0,0,0,0,0,0,1261
63,4,4,4,10752,0,2,0,0,2,0,1403
64,4,4,4,896,0,0,0,0,0,0,1554
65,4,4,4,40320,0,0,0,0,0,0,1631
66,4,4,4,7168,0,0,0,0,0,0,1464
67,4,4,4,0,0,0,0,0,0,0,1322
68,4,4,4,4480,0,0,0,0,0,0,1554
69,4,4,4,2688,0,0,0,0,0,0,1311
70,5,5,5,5376,0,1,0,0,1,0,1669
71,5,5,5,4480,0,0,0,0,0,0,1612
