tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,5376,0,0,0,0,0,0,1003
1,0,0,0,896,0,0,0,0,0,0,842
2,0,0,0,25984,0,0,0,0,0,0,850
3,0,0,0,3584,0,0,0,0,0,0,952
4,0,0,0,2688,0,0,0,0,0,0,739
5,0,0,0,8064,0,0,0,0,0,0,837
6,0,0,0,8064,0,0,0,0,0,0,781
7,0,0,0,11648,0,0,0,0,0,0,781
8,0,0,0,2688,0,0,0,0,0,0,792
9,0,0,0,23296,0,0,0,0,0,0,763
10,0,0,0,9856,0,0,0,0,0,0,879
11,0,0,0,1792,0,0,0,0,0,0,733
12,0,0,0,16128,0,0,0,0,0,0,701
13,0,0,0,0,0,0,0,0,0,0,717
14,0,0,0,15232,0,0,0,0,0,0,608
15,0,0,0,896,0,0,0,0,0,0,653
16,0,0,0,19712,0,0,0,0,0,0,743
17,0,0,0,17920,0,0,0,0,0,0,665
18,0,0,0,8064,0,0,0,0,0,0,691
19,0,0,0,896,0,0,0,0,0,0,677
20,0,0,0,2688,0,0,0,0,0,0,625
21,0,0,0,896,0,0,0,0,0,0,647
22,0,0,0,15232,0,0,0,0,0,0,665
23,0,0,0,4480,0,0,0,0,0,0,520
24,0,0,0,1792,0,0,0,0,0,0,558
25,0,0,0,3584,0,0,0,0,0,0,938
26,0,0,0,2688,0,0,0,0,0,0,507
27,0,0,0,2688,0,0,0,0,0,0,635
28,0,0,0,896,0,0,0,0,0,0,633
29,0,0,0,2688,0,0,0,0,0,0,541
30,0,0,0,11648,0,0,0,0,0,0,681
31,0,0,0,2688,0,0,0,0,0,0,622
32,0,0,0,896,0,0,0,0,0,0,718
33,0,0,0,9856,0,0,0,0,0,0,613
34,0,0,0,8064,0,0,0,0,0,0,741
35,0,0,0,3584,0,0,0,0,0,0,746
36,0,0,0,1792,0,0,0,0,0,0,556
37,0,0,0,3584,0,0,0,0,0,0,652
38,1,1,1,25088,0,1,0,0,1,0,824
39,1,1,1,896,0,0,0,0,0,0,650
40,3,3,3,36736,0,2,0,0,2,0,811
41,3,3,3,4480,0,0,0,0,0,0,947
42,3,3,3,0,0,0,0,0,0,0,862
43,3,3,3,3584,0,0,0,0,0,0,766
44,3,3,3,10752,0,0,0,0,0,0,875
45,3,3,3,1792,0,0,0,0,0,0,748
46,3,3,3,896,0,0,0,0,0,0,839
47,3,3,3,2688,0,0,0,0,0,0,981
48,4,4,4,12544,0,1,0,0,1,0,987
49,4,4,4,8960,0,0,0,0,0,0,934
50,4,4,4,9856,0,0,0,0,0,0,996
51,4,4,4,12544,0,0,0,0,0,0,851
52,4,4,4,12544,0,0,0,0,0,0,1110
53,4,4,4,2688,0,0,0,0,0,0,1113
54,4,4,4,4480,0,0,0,0,0,0,1148
55,4,4,4,1792,0,0,0,0,0,0,1268
56,4,4,4,3584,0,0,0,0,0,0,1105
57,4,4,4,1792,0,0,0,0,0,0,1090
58,4,4,4,25088,0,0,0,0,0,0,1434
59,5,5,5,4480,0,1,0,0,1,0,1202
60,5,5,5,2688,0,0,0,0,0,0,1178
61,5,5,5,7168,0,0,0,0,0,0,1427
62,5,5,5,20608,0,0,0,0,0,0,1460
63,6,6,6,12544,0,1,0,0,1,0,1547
64,7,7,7,27776,0,1,0,0,1,0,1707
65,7,7,7,17920,0,0,0,0,0,0,1449
66,7,7,7,12544,0,0,0,0,0,0,1417
67,7,7,7,3584,0,1,0,0,1,0,1408
68,7,7,7,4480,0,0,0,0,0,0,1598
69,9,9,9,40320,0,2,0,0,2,0,1883
70,11,11,11,22400,0,2,0,0,2,0,1687
71,16,16,16,9856,0,5,0,0,5,0,1543
